"ID";"EigenaarHuurder";"HuishoudensEnWoningkenmerken";"RegioS";"Perioden";"TotaleWoonlasten_2";"NettoWoonlasten_3";"BijkomendeWoonlasten_4";"Woonquote_5"
"283745";"A047048";"ZW10290";"GM0294";"2018JJ00";"     923";"     662";"     261";"    40.1"
"283746";"A047048";"ZW10290";"GM0294";"2019JJ00";"     954";"     676";"     278";"    39.3"
"283747";"A047048";"ZW10290";"GM0294";"2020JJ00";"";"";"";"       ."
"283748";"A047048";"ZW10290";"GM0294";"2021JJ00";"     957";"     691";"     266";"    37.1"
"283749";"A047048";"ZW10290";"GM0294";"2022JJ00";"     987";"     736";"     250";"    35.6"
"283750";"A047048";"ZW10290";"GM0873";"2018JJ00";"     908";"     676";"     231";"    40.1"
"283751";"A047048";"ZW10290";"GM0873";"2019JJ00";"     938";"     688";"     250";"    38.5"
"283752";"A047048";"ZW10290";"GM0873";"2020JJ00";"";"";"";"       ."
"283753";"A047048";"ZW10290";"GM0873";"2021JJ00";"     996";"     746";"     249";"    39.6"
"283754";"A047048";"ZW10290";"GM0873";"2022JJ00";"";"";"";"       ."
"283755";"A047048";"ZW10290";"GM0632";"2018JJ00";"";"";"";"       ."
"283756";"A047048";"ZW10290";"GM0632";"2019JJ00";"";"";"";"       ."
"283757";"A047048";"ZW10290";"GM0632";"2020JJ00";"";"";"";"       ."
"283758";"A047048";"ZW10290";"GM0632";"2021JJ00";"";"";"";"       ."
"283759";"A047048";"ZW10290";"GM0632";"2022JJ00";"";"";"";"       ."
"283760";"A047048";"ZW10290";"GM0880";"2018JJ00";"";"";"";"       ."
"283761";"A047048";"ZW10290";"GM0880";"2019JJ00";"";"";"";"       ."
"283762";"A047048";"ZW10290";"GM0880";"2020JJ00";"";"";"";"       ."
"283763";"A047048";"ZW10290";"GM0880";"2021JJ00";"";"";"";"       ."
"283764";"A047048";"ZW10290";"GM0880";"2022JJ00";"";"";"";"       ."
"283765";"A047048";"ZW10290";"GM0351";"2018JJ00";"";"";"";"       ."
"283766";"A047048";"ZW10290";"GM0351";"2019JJ00";"";"";"";"       ."
"283767";"A047048";"ZW10290";"GM0351";"2020JJ00";"";"";"";"       ."
"283768";"A047048";"ZW10290";"GM0351";"2021JJ00";"";"";"";"       ."
"283769";"A047048";"ZW10290";"GM0351";"2022JJ00";"";"";"";"       ."
"283770";"A047048";"ZW10290";"GM0874";"2018JJ00";"";"";"";"       ."
"283771";"A047048";"ZW10290";"GM0874";"2019JJ00";"";"";"";"       ."
"283772";"A047048";"ZW10290";"GM0874";"2020JJ00";"";"";"";"       ."
"283773";"A047048";"ZW10290";"GM0874";"2021JJ00";"";"";"";"       ."
"283774";"A047048";"ZW10290";"GM0874";"2022JJ00";"";"";"";"       ."
"283775";"A047048";"ZW10290";"GM0479";"2018JJ00";"";"";"";"       ."
"283776";"A047048";"ZW10290";"GM0479";"2019JJ00";"";"";"";"       ."
"283777";"A047048";"ZW10290";"GM0479";"2020JJ00";"";"";"";"       ."
"283778";"A047048";"ZW10290";"GM0479";"2021JJ00";"";"";"";"       ."
"283779";"A047048";"ZW10290";"GM0479";"2022JJ00";"";"";"";"       ."
"283780";"A047048";"ZW10290";"GM0297";"2018JJ00";"    1087";"     868";"     219";"    38.6"
"283781";"A047048";"ZW10290";"GM0297";"2019JJ00";"    1116";"     882";"     234";"    40.5"
"283782";"A047048";"ZW10290";"GM0297";"2020JJ00";"    1119";"     904";"     214";"    40.4"
"283783";"A047048";"ZW10290";"GM0297";"2021JJ00";"    1159";"     931";"     228";"    37.7"
"283784";"A047048";"ZW10290";"GM0297";"2022JJ00";"";"";"";"       ."
"283785";"A047048";"ZW10290";"GM0473";"2018JJ00";"";"";"";"       ."
"283786";"A047048";"ZW10290";"GM0473";"2019JJ00";"";"";"";"       ."
"283787";"A047048";"ZW10290";"GM0473";"2020JJ00";"";"";"";"       ."
"283788";"A047048";"ZW10290";"GM0473";"2021JJ00";"";"";"";"       ."
"283789";"A047048";"ZW10290";"GM0473";"2022JJ00";"";"";"";"       ."
"283790";"A047048";"ZW10290";"GM0707";"2018JJ00";"";"";"";"       ."
"283791";"A047048";"ZW10290";"GM0707";"2019JJ00";"";"";"";"       ."
"283792";"A047048";"ZW10290";"GM0707";"2020JJ00";"";"";"";"       ."
"283793";"A047048";"ZW10290";"GM0707";"2021JJ00";"";"";"";"       ."
"283794";"A047048";"ZW10290";"GM0707";"2022JJ00";"";"";"";"       ."
"283795";"A047048";"ZW10290";"GM0050";"2018JJ00";"    1123";"     890";"     233";"    39.2"
"283796";"A047048";"ZW10290";"GM0050";"2019JJ00";"    1164";"     927";"     238";"    35.9"
"283797";"A047048";"ZW10290";"GM0050";"2020JJ00";"    1173";"     956";"     218";"    37.8"
"283798";"A047048";"ZW10290";"GM0050";"2021JJ00";"    1213";"     977";"     236";"    36.7"
"283799";"A047048";"ZW10290";"GM0050";"2022JJ00";"";"";"";"       ."
"283800";"A047048";"ZW10290";"GM0355";"2018JJ00";"";"";"";"       ."
"283801";"A047048";"ZW10290";"GM0355";"2019JJ00";"";"";"";"       ."
"283802";"A047048";"ZW10290";"GM0355";"2020JJ00";"";"";"";"       ."
"283803";"A047048";"ZW10290";"GM0355";"2021JJ00";"";"";"";"       ."
"283804";"A047048";"ZW10290";"GM0355";"2022JJ00";"";"";"";"       ."
"283805";"A047048";"ZW10290";"GM0299";"2018JJ00";"     864";"     650";"     213";"    36.5"
"283806";"A047048";"ZW10290";"GM0299";"2019JJ00";"     908";"     681";"     227";"    36.9"
"283807";"A047048";"ZW10290";"GM0299";"2020JJ00";"     914";"     705";"     210";"    35.9"
"283808";"A047048";"ZW10290";"GM0299";"2021JJ00";"     956";"     734";"     222";"    36.1"
"283809";"A047048";"ZW10290";"GM0299";"2022JJ00";"";"";"";"       ."
"283810";"A047048";"ZW10290";"GM0637";"2018JJ00";"";"";"";"       ."
"283811";"A047048";"ZW10290";"GM0637";"2019JJ00";"";"";"";"       ."
"283812";"A047048";"ZW10290";"GM0637";"2020JJ00";"";"";"";"       ."
"283813";"A047048";"ZW10290";"GM0637";"2021JJ00";"";"";"";"       ."
"283814";"A047048";"ZW10290";"GM0637";"2022JJ00";"";"";"";"       ."
"283815";"A047048";"ZW10290";"GM0638";"2018JJ00";"";"";"";"       ."
"283816";"A047048";"ZW10290";"GM0638";"2019JJ00";"";"";"";"       ."
"283817";"A047048";"ZW10290";"GM0638";"2020JJ00";"";"";"";"       ."
"283818";"A047048";"ZW10290";"GM0638";"2021JJ00";"";"";"";"       ."
"283819";"A047048";"ZW10290";"GM0638";"2022JJ00";"";"";"";"       ."
"283820";"A047048";"ZW10290";"GM0056";"2018JJ00";"";"";"";"       ."
"283821";"A047048";"ZW10290";"GM0056";"2019JJ00";"";"";"";"       ."
"283822";"A047048";"ZW10290";"GM0056";"2020JJ00";"";"";"";"       ."
"283823";"A047048";"ZW10290";"GM0056";"2021JJ00";"";"";"";"       ."
"283824";"A047048";"ZW10290";"GM0056";"2022JJ00";"";"";"";"       ."
"283825";"A047048";"ZW10290";"GM1892";"2018JJ00";"";"";"";"       ."
"283826";"A047048";"ZW10290";"GM1892";"2019JJ00";"";"";"";"       ."
"283827";"A047048";"ZW10290";"GM1892";"2020JJ00";"";"";"";"       ."
"283828";"A047048";"ZW10290";"GM1892";"2021JJ00";"";"";"";"       ."
"283829";"A047048";"ZW10290";"GM1892";"2022JJ00";"";"";"";"       ."
"283830";"A047048";"ZW10290";"GM0879";"2018JJ00";"";"";"";"       ."
"283831";"A047048";"ZW10290";"GM0879";"2019JJ00";"";"";"";"       ."
"283832";"A047048";"ZW10290";"GM0879";"2020JJ00";"";"";"";"       ."
"283833";"A047048";"ZW10290";"GM0879";"2021JJ00";"";"";"";"       ."
"283834";"A047048";"ZW10290";"GM0879";"2022JJ00";"";"";"";"       ."
"283835";"A047048";"ZW10290";"GM0301";"2018JJ00";"     801";"     620";"     181";"    35.5"
"283836";"A047048";"ZW10290";"GM0301";"2019JJ00";"     835";"     642";"     193";"    35.4"
"283837";"A047048";"ZW10290";"GM0301";"2020JJ00";"     828";"     654";"     174";"    34.2"
"283838";"A047048";"ZW10290";"GM0301";"2021JJ00";"     867";"     681";"     186";"    33.9"
"283839";"A047048";"ZW10290";"GM0301";"2022JJ00";"     847";"     696";"     151";"    30.9"
"283840";"A047048";"ZW10290";"GM1896";"2018JJ00";"";"";"";"       ."
"283841";"A047048";"ZW10290";"GM1896";"2019JJ00";"";"";"";"       ."
"283842";"A047048";"ZW10290";"GM1896";"2020JJ00";"";"";"";"       ."
"283843";"A047048";"ZW10290";"GM1896";"2021JJ00";"";"";"";"       ."
"283844";"A047048";"ZW10290";"GM1896";"2022JJ00";"";"";"";"       ."
"283845";"A047048";"ZW10290";"GM0642";"2018JJ00";"     947";"     708";"     239";"    37.1"
"283846";"A047048";"ZW10290";"GM0642";"2019JJ00";"     976";"     729";"     247";"    36.7"
"283847";"A047048";"ZW10290";"GM0642";"2020JJ00";"     976";"     745";"     231";"    34.4"
"283848";"A047048";"ZW10290";"GM0642";"2021JJ00";"    1040";"     793";"     248";"    36.3"
"283849";"A047048";"ZW10290";"GM0642";"2022JJ00";"    1072";"     850";"     222";"    34.4"
"283850";"A047048";"ZW10290";"GM0193";"2018JJ00";"     951";"     764";"     187";"    34.1"
"283851";"A047048";"ZW10290";"GM0193";"2019JJ00";"     982";"     789";"     193";"    33.5"
"283852";"A047048";"ZW10290";"GM0193";"2020JJ00";"     972";"     799";"     173";"    32.0"
"283853";"A047048";"ZW10290";"GM0193";"2021JJ00";"    1026";"     840";"     186";"    32.1"
"283854";"A047048";"ZW10290";"GM0193";"2022JJ00";"    1025";"     869";"     156";"    30.8"
